,pickup_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp,sd,dayType,month
0,2015-01-01,Bronx,1075,6.086956521739131,10.0,31.043478260869566,7.869565217391305,1019.7956521739128,0.0,0.0,Hday,Jan
1,2015-01-01,Brooklyn,12528,6.086956521739131,10.0,31.043478260869566,7.869565217391305,1019.7956521739128,0.0,0.0,Hday,Jan
2,2015-01-01,Manhattan,35870,6.086956521739131,10.0,31.043478260869566,7.869565217391305,1019.7956521739128,0.0,0.0,Hday,Jan
3,2015-01-01,Queens,5108,6.086956521739131,10.0,31.043478260869566,7.869565217391305,1019.7956521739128,0.0,0.0,Hday,Jan
4,2015-01-01,Staten Island,53,6.086956521739131,10.0,31.043478260869566,7.869565217391305,1019.7956521739128,0.0,0.0,Hday,Jan
5,2015-01-02,Bronx,545,7.541666666666667,10.0,38.625,15.958333333333334,1019.9541666666665,0.0,0.0,Wday,Jan
6,2015-01-02,Brooklyn,7311,7.541666666666667,10.0,38.625,15.958333333333334,1019.9541666666665,0.0,0.0,Wday,Jan
7,2015-01-02,Manhattan,27423,7.541666666666667,10.0,38.625,15.958333333333334,1019.9541666666665,0.0,0.0,Wday,Jan
8,2015-01-02,Queens,4346,7.541666666666667,10.0,38.625,15.958333333333334,1019.9541666666665,0.0,0.0,Wday,Jan
9,2015-01-02,Staten Island,22,7.541666666666667,10.0,38.625,15.958333333333334,1019.9541666666665,0.0,0.0,Wday,Jan
10,2015-01-03,Bronx,719,6.202083333333334,7.83625,35.6875,21.806250000000002,1032.0333333333333,0.753,0.0,Wend,Jan
11,2015-01-03,Brooklyn,11007,6.202083333333334,7.83625,35.6875,21.806250000000002,1032.0333333333333,0.753,0.0,Wend,Jan
12,2015-01-03,Manhattan,41691,6.202083333333334,7.83625,35.6875,21.806250000000002,1032.0333333333333,0.753,0.0,Wend,Jan
13,2015-01-03,Queens,5773,6.202083333333334,7.83625,35.6875,21.806250000000002,1032.0333333333333,0.753,0.0,Wend,Jan
14,2015-01-03,Staten Island,23,6.202083333333334,7.83625,35.6875,21.806250000000002,1032.0333333333333,0.753,0.0,Wend,Jan
15,2015-01-04,Bronx,590,5.638194444444444,5.760416666666667,45.42083333333333,42.43125,1014.0875,0.115,0.0,Wend,Jan
16,2015-01-04,Brooklyn,8715,5.638194444444444,5.760416666666667,45.42083333333333,42.43125,1014.0875,0.115,0.0,Wend,Jan
17,2015-01-04,Manhattan,27403,5.638194444444444,5.760416666666667,45.42083333333333,42.43125,1014.0875,0.115,0.0,Wend,Jan
18,2015-01-04,Queens,6486,5.638194444444444,5.760416666666667,45.42083333333333,42.43125,1014.0875,0.115,0.0,Wend,Jan
